course_name,login_count,active_days,login_frequency,login_consistency,course_access_count,module_completion_rate,page_view_count,class_exercise_submissions,class_exercises_attempted,total_practice,exercises_attempted,quiz_attempt_count,quiz_completion_rate,quiz_average_score,quiz_view_count,mock_exam_score,portal_based_exam_score,model_exam_score,pba_score,cia_score,end_semester_score,in_between_assessment_grade,pba_assessment_score,average_access_hour,study_session_count,time_spent_on_course_minutes,study_frequency_per_week,week_1_6_engagement,week_1_9_engagement,week_1_12_engagement,week_1_16_engagement,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,completed_modules,study_interval_regularity
Course 25,112,40,2.8,0.18,54,0.0,15,13,11,255,173,4,0.0,36.5,98,0.0,0.0,0.0,0.0,35.0,47.0,34.5,0.0,10.38,25,2368.0,10,808,1332,2167,2167,7,12,158,423,206,2,0,17,507,5,48,782,0,0,0,0,0,0.682
Course 25,127,62,2.05,0.26,61,0.0,7,16,12,304,203,4,0.0,41.0,117,0.0,0.0,0.0,0.0,45.0,48.0,44.0,0.0,8.22,19,1219.0,9,311,1428,2098,2098,45,17,78,12,159,0,0,519,598,49,232,389,0,0,0,0,0,0.639
Course 25,176,85,2.07,0.36,116,0.0,16,3,2,213,112,4,0.0,33.75,101,0.0,0.0,0.0,0.0,34.0,49.0,29.0,0.0,8.09,21,1768.0,11,755,1471,1787,1787,141,1,283,17,113,200,120,450,146,0,89,227,0,0,0,0,0,0.672
Course 25,104,47,2.21,0.2,46,0.0,10,12,12,224,200,4,0.0,34.5,83,0.0,0.0,0.0,0.0,40.0,49.0,31.5,0.0,11.87,18,1172.0,10,387,1002,1640,1640,48,10,33,55,241,0,0,466,149,0,606,32,0,0,0,0,0,0.625
Course 25,97,53,1.83,0.22,131,0.0,4,12,12,216,184,5,0.0,30.6,96,0.0,0.0,0.0,0.0,31.0,46.0,27.67,0.0,10.95,28,2186.0,11,420,1443,1910,1910,27,14,51,90,171,67,162,599,262,33,394,40,0,0,0,0,0,0.722
Course 25,202,81,2.49,0.36,114,0.0,14,20,12,315,197,5,0.0,20.27,117,0.0,0.0,0.0,0.0,25.0,37.0,15.11,0.0,9.38,29,3779.0,10,560,1346,2213,2213,4,72,287,11,154,32,78,606,102,343,317,207,0,0,0,0,0,0.709
Course 25,154,70,2.2,0.3,105,0.0,12,16,12,319,196,6,0.0,24.5,136,0.0,0.0,0.0,0.0,40.0,50.0,24.25,0.0,9.96,26,3103.0,12,579,1713,2680,2680,70,115,184,0,85,125,6,193,935,0,635,332,0,0,0,0,0,0.722
Course 25,200,101,1.98,0.43,127,0.0,4,15,11,417,172,4,0.0,34.75,145,0.0,0.0,0.0,0.0,35.0,42.0,34.5,0.0,8.48,33,3165.0,12,1710,2629,3193,3193,101,262,234,228,635,250,90,318,511,0,491,73,0,0,0,0,0,0.755
Course 25,108,57,1.89,0.26,70,0.0,6,11,9,240,146,6,0.0,22.67,130,0.0,0.0,0.0,0.0,34.0,45.0,21.0,0.0,11.38,27,2837.0,12,609,1263,1757,1757,0,23,5,188,327,66,8,19,627,1,150,343,0,0,0,0,0,0.708
Course 25,171,72,2.38,0.33,54,0.0,10,12,12,258,203,4,0.0,38.0,102,0.0,0.0,0.0,0.0,45.0,47.0,39.5,0.0,11.48,19,1762.0,9,101,892,2422,2422,0,0,11,0,83,7,24,349,418,5,1247,278,0,0,0,0,0,0.72
Course 25,160,83,1.93,0.35,120,0.0,14,30,12,458,203,6,0.0,32.39,136,29.0,0.0,0.0,0.0,35.0,49.0,23.4,0.0,9.75,32,5589.0,10,1551,2786,3644,3644,76,123,328,134,556,334,221,650,364,15,385,458,0,0,0,0,0,0.775
Course 25,162,73,2.22,0.31,62,0.0,35,14,12,270,193,4,0.0,32.25,103,0.0,0.0,0.0,0.0,34.0,41.0,30.0,0.0,10.04,26,2536.0,10,711,1423,2072,2072,0,152,74,136,249,100,0,566,146,74,522,53,0,0,0,0,0,0.691
Course 25,175,77,2.27,0.33,65,0.0,10,16,11,252,181,5,0.0,26.4,144,19.0,0.0,0.0,0.0,33.0,41.0,21.25,0.0,9.26,27,4356.0,10,436,1423,1929,1929,0,8,8,64,262,94,47,209,731,0,445,61,0,0,0,0,0,0.701
Course 25,101,30,3.37,0.13,29,0.0,0,0,0,10,3,5,0.0,26.4,107,0.0,0.0,0.0,0.0,33.0,38.0,22.0,0.0,7.14,7,817.0,6,114,196,321,321,0,0,8,0,106,0,2,0,80,0,48,77,0,0,0,0,0,0.383
Course 25,340,121,2.81,0.51,109,0.0,39,45,11,702,173,6,0.0,27.33,225,0.0,0.0,0.0,0.0,34.0,40.0,23.5,0.0,10.6,36,8031.0,11,1676,4182,5077,5077,291,78,416,160,528,203,520,410,1576,113,697,85,0,0,0,0,0,0.815
Course 25,95,42,2.26,0.19,47,0.0,10,8,7,249,171,5,0.0,21.8,105,0.0,0.0,0.0,0.0,26.0,36.0,15.0,0.0,7.99,26,3354.0,10,972,2085,2519,2519,126,73,149,320,304,0,106,437,570,0,316,118,0,0,0,0,0,0.703
Course 25,154,67,2.3,0.31,86,0.0,16,12,12,245,179,6,0.0,27.72,145,0.0,0.0,0.0,0.0,43.33333,47.0,21.78,0.0,10.83,30,1965.0,11,503,1425,2258,2258,0,22,61,25,306,89,55,587,280,0,517,316,0,0,0,0,0,0.737
Course 25,185,78,2.37,0.33,106,0.0,6,13,11,369,170,5,0.0,32.33,152,0.0,0.0,0.0,0.0,35.0,49.0,29.22,0.0,8.01,32,3657.0,11,1093,2139,2832,2832,102,237,188,93,285,188,257,308,481,2,510,181,0,0,0,0,0,0.746
Course 25,177,90,1.97,0.38,46,0.0,10,13,7,264,148,4,0.0,35.25,90,0.0,0.0,0.0,0.0,39.0,44.0,35.0,0.0,10.53,32,3533.0,12,865,1667,1988,1988,77,22,280,207,198,81,116,508,178,0,75,246,0,0,0,0,0,0.715
Course 25,85,41,2.07,0.2,105,0.0,13,5,3,118,77,4,0.0,32.5,113,0.0,0.0,0.0,0.0,34.0,40.0,30.5,0.0,8.5,20,2776.0,9,539,1099,1219,1219,69,0,68,84,190,128,3,385,172,0,78,42,0,0,0,0,0,0.584
Course 25,126,67,1.88,0.29,60,0.0,2,12,11,224,178,6,0.0,26.83,112,0.0,0.0,0.0,0.0,35.0,48.0,21.5,0.0,11.69,32,4256.0,11,260,1243,1765,1765,1,18,48,14,145,34,89,360,534,0,116,406,0,0,0,0,0,0.7
Course 25,172,73,2.36,0.31,71,0.0,9,16,12,279,197,5,0.0,32.13,112,0.0,0.0,0.0,0.0,38.0,45.0,29.22,0.0,11.7,19,4418.0,8,268,1644,2360,2360,100,0,8,0,156,4,0,257,1119,0,602,114,0,0,0,0,0,0.647
Course 25,158,78,2.03,0.33,57,0.0,6,16,12,234,183,5,0.0,25.4,144,0.0,0.0,0.0,0.0,33.0,44.0,17.67,0.0,10.0,30,2837.0,12,527,1451,1980,1980,0,22,83,126,229,67,144,421,359,0,454,75,0,0,0,0,0,0.714
Course 25,189,82,2.3,0.35,58,0.0,5,21,11,364,183,4,0.0,28.5,107,0.0,0.0,0.0,0.0,39.0,29.0,29.0,0.0,9.41,30,3296.0,11,1582,3356,3995,3995,139,407,347,0,202,487,358,308,1108,30,275,334,0,0,0,0,0,0.776
Course 25,181,65,2.78,0.28,53,0.0,4,15,12,333,203,5,0.0,30.8,107,0.0,0.0,0.0,0.0,45.0,44.0,27.33,0.0,11.37,23,2813.0,10,899,2172,2801,2801,21,112,209,395,162,0,18,116,1139,0,66,563,0,0,0,0,0,0.709
Course 25,169,77,2.19,0.34,58,0.0,12,25,6,263,130,5,0.0,29.8,106,0.0,0.0,0.0,0.0,38.0,36.0,29.67,0.0,8.52,24,2780.0,10,349,1742,1886,1886,0,0,21,5,228,95,321,78,994,0,68,76,0,0,0,0,0,0.702
Course 25,178,69,2.58,0.31,95,0.0,7,12,12,228,198,6,0.0,37.5,125,35.0,0.0,0.0,0.0,45.0,49.0,30.44,0.0,9.7,25,2584.0,10,450,1325,1860,1860,0,0,105,187,129,29,21,552,302,0,54,481,0,0,0,0,0,0.716
Course 25,262,92,2.85,0.39,165,0.0,68,16,11,416,177,4,0.0,36.5,139,0.0,0.0,0.0,0.0,44.0,40.0,38.5,0.0,9.32,37,9058.0,11,1461,2984,4519,4519,50,17,229,665,393,107,442,641,440,111,1230,194,0,0,0,0,0,0.808
Course 25,100,54,1.85,0.23,38,0.0,21,13,11,219,177,4,0.0,31.25,91,0.0,0.0,0.0,0.0,29.0,41.0,27.0,0.0,11.72,19,1060.0,9,299,1753,2397,2397,0,27,56,9,207,0,0,453,1001,0,320,324,0,0,0,0,0,0.63
Course 25,332,118,2.81,0.5,121,0.0,55,10,6,400,137,6,0.0,32.33,149,19.0,0.0,0.0,0.0,40.0,50.0,25.44,0.0,10.71,44,9386.0,11,2308,4830,5239,5239,113,304,496,180,833,382,359,1065,1098,55,248,106,0,0,0,0,0,0.83
Course 25,153,64,2.39,0.29,72,0.0,10,14,12,284,202,5,0.0,30.53,135,0.0,0.0,0.0,0.0,34.0,49.0,27.56,0.0,9.16,26,1886.0,10,602,1738,2399,2399,0,123,63,138,241,37,173,408,555,60,150,451,0,0,0,0,0,0.716
Course 25,180,81,2.22,0.35,76,0.0,12,15,12,325,203,6,0.0,24.56,132,0.0,0.0,0.0,0.0,31.0,48.0,19.58,0.0,9.49,36,6339.0,10,915,1653,2573,2573,86,137,239,149,249,55,53,382,303,101,424,395,0,0,0,0,0,0.756
Course 25,155,66,2.35,0.28,69,0.0,11,18,12,319,198,4,0.0,37.5,82,0.0,0.0,0.0,0.0,44.0,40.0,41.0,0.0,11.07,29,2850.0,10,789,1586,2202,2202,10,162,205,119,248,45,13,510,274,0,561,55,0,0,0,0,0,0.709
Course 25,164,65,2.52,0.27,87,0.0,3,12,11,205,174,4,0.0,35.75,134,0.0,0.0,0.0,0.0,40.0,50.0,32.0,0.0,12.33,20,1580.0,10,590,829,1833,1833,4,0,0,136,441,9,13,114,112,1,69,934,0,0,0,0,0,0.65
Course 25,180,77,2.34,0.33,65,0.0,39,17,12,348,203,5,0.0,31.6,176,0.0,0.0,0.0,0.0,33.0,40.0,30.0,0.0,10.79,23,1829.0,11,553,1825,2772,2772,3,12,68,78,374,18,53,369,850,0,172,775,0,0,0,0,0,0.711
Course 25,176,92,1.91,0.39,123,0.0,22,33,11,676,173,5,0.0,25.27,203,0.0,0.0,0.0,0.0,31.0,26.0,24.11,0.0,10.67,43,11183.0,11,1813,4559,5700,5700,131,102,245,444,753,138,274,1763,709,536,522,83,0,0,0,0,0,0.84
Course 25,91,54,1.69,0.26,43,0.0,1,3,1,162,86,4,0.0,23.58,114,0.0,0.0,0.0,0.0,30.0,24.0,20.67,0.0,9.5,25,1767.0,11,479,1234,1393,1393,15,9,92,190,168,5,168,237,350,1,100,58,0,0,0,0,0,0.671
Course 25,343,121,2.83,0.51,205,0.0,45,15,12,443,203,5,0.0,21.87,141,0.0,0.0,0.0,0.0,35.0,21.0,27.11,0.0,9.63,42,8650.0,11,1805,3109,4890,4890,156,221,442,204,167,615,473,275,556,240,1100,441,0,0,0,0,0,0.824
Course 25,210,101,2.08,0.42,93,0.0,15,29,12,657,203,5,0.0,29.4,109,0.0,0.0,0.0,0.0,39.0,49.0,23.67,0.0,10.46,37,5300.0,11,2147,4645,6029,6029,132,64,363,1138,282,168,267,1840,391,115,794,475,0,0,0,0,0,0.826
Course 25,190,116,1.64,0.49,89,0.0,23,14,12,252,192,4,0.0,24.5,108,0.0,0.0,0.0,0.0,16.0,44.0,13.0,0.0,12.67,47,9269.0,11,850,1520,2047,2047,84,72,58,188,348,100,57,85,528,176,297,54,0,0,0,0,0,0.766
Course 25,234,99,2.36,0.42,109,0.0,14,16,12,332,194,5,0.0,36.6,124,28.0,0.0,0.0,0.0,40.0,50.0,27.33,0.0,9.11,35,5230.0,11,1143,2446,3285,3285,75,74,254,400,249,91,171,847,285,5,683,151,0,0,0,0,0,0.777
Course 25,248,94,2.64,0.4,109,0.0,3,15,12,549,203,5,0.0,34.13,196,26.0,0.0,0.0,0.0,40.0,49.0,25.72,0.0,10.38,33,4731.0,11,1778,3271,4349,4349,190,278,399,175,458,278,284,658,551,66,582,430,0,0,0,0,0,0.801
Course 25,270,107,2.52,0.46,135,0.0,116,20,10,448,167,5,0.0,23.47,93,0.0,0.0,0.0,0.0,26.0,41.0,15.44,0.0,10.88,42,12271.0,12,1343,3711,4478,4478,102,326,254,141,285,235,361,1013,994,387,260,120,0,0,0,0,0,0.821
Course 25,157,65,2.42,0.27,79,0.0,12,15,10,291,164,5,0.0,33.6,120,19.0,0.0,0.0,0.0,35.0,50.0,24.92,0.0,8.33,24,2917.0,11,721,1726,2454,2454,57,0,149,47,285,183,42,313,650,0,452,276,0,0,0,0,0,0.707
Course 25,168,73,2.3,0.31,105,0.0,46,14,11,293,187,5,0.0,23.8,140,0.0,0.0,0.0,0.0,32.0,38.0,17.33,0.0,8.99,33,6055.0,10,799,2272,2869,2869,64,187,261,120,143,24,109,688,676,111,343,143,0,0,0,0,0,0.748
Course 25,79,53,1.49,0.24,51,0.0,9,6,6,208,150,5,0.0,33.4,117,23.0,0.0,0.0,0.0,35.0,47.0,24.58,0.0,9.99,29,1940.0,11,498,1372,1691,1691,22,19,98,119,233,7,6,382,486,0,152,167,0,0,0,0,0,0.694
Course 25,125,62,2.02,0.27,64,0.0,34,17,12,286,188,4,0.0,39.25,122,0.0,0.0,0.0,0.0,40.0,48.0,39.5,0.0,7.14,27,2316.0,10,606,1498,2265,2265,0,5,13,127,289,172,154,92,646,48,359,360,0,0,0,0,0,0.722
Course 25,110,54,2.04,0.25,69,0.0,13,11,9,218,170,5,0.0,31.8,125,9.0,0.0,0.0,0.0,44.0,48.0,25.08,0.0,10.1,20,1364.0,11,298,1797,2221,2221,0,8,130,7,127,26,45,7,1447,0,87,337,0,0,0,0,0,0.684
Course 25,198,95,2.08,0.4,142,0.0,61,28,12,537,203,5,0.0,36.93,175,37.0,0.0,0.0,0.0,39.0,48.0,26.31,0.0,10.61,38,6743.0,11,1737,4247,5301,5301,123,308,317,391,453,145,225,1623,662,7,610,437,0,0,0,0,0,0.826
Course 25,76,33,2.3,0.15,38,0.0,4,0,0,30,21,4,0.0,31.5,101,0.0,0.0,0.0,0.0,32.0,39.0,29.0,0.0,7.02,11,567.0,8,137,352,491,491,0,3,25,20,89,0,12,143,60,0,79,60,0,0,0,0,0,0.46
Course 25,147,67,2.19,0.3,81,0.0,6,12,12,283,202,4,0.0,29.33,101,0.0,0.0,0.0,0.0,35.0,25.0,32.17,0.0,10.53,27,3894.0,11,455,1398,2114,2114,0,4,15,107,158,171,47,64,832,0,623,93,0,0,0,0,0,0.716
Course 25,228,105,2.17,0.44,102,0.0,50,18,11,401,173,6,0.0,24.67,120,10.0,0.0,0.0,0.0,35.0,45.0,23.13,0.0,9.32,32,4448.0,11,1660,3313,3999,3999,66,269,478,195,344,308,330,666,657,0,494,192,0,0,0,0,0,0.786
Course 25,130,59,2.2,0.25,47,0.0,5,10,7,252,156,4,0.0,20.5,71,0.0,0.0,0.0,0.0,29.0,29.0,23.0,0.0,14.3,13,1805.0,10,444,563,1756,1756,0,10,65,50,178,141,1,2,116,0,58,1135,0,0,0,0,0,0.652
Course 9,20,6,3.33,0.14,8,100.0,1,0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,1,40.0,1,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Course 9,133,56,2.38,0.25,138,100.0,12,18,13,560,210,4,0.0,28.92,143,0.0,0.0,0.0,0.0,30.0,33.0,27.56,0.0,8.42,44,9710.0,12,2085,3583,5189,5189,109,272,282,278,640,504,223,390,885,467,944,195,0,0,0,0,0,0.838
Course 9,120,58,2.07,0.25,154,100.0,9,22,12,319,190,4,0.0,30.25,190,0.0,0.0,0.0,0.0,38.66667,46.0,25.0,0.0,11.63,30,5321.0,12,805,2367,3439,3439,16,128,228,108,189,136,150,705,707,53,888,131,0,0,0,0,0,0.767
Course 9,127,55,2.31,0.23,112,100.0,27,31,13,540,206,5,0.0,26.2,140,20.0,0.0,0.0,0.0,28.0,43.0,19.5,0.0,10.4,38,7922.0,12,1888,2978,3891,3891,41,294,484,363,509,197,140,422,528,67,706,140,0,0,0,0,0,0.798
Course 9,117,65,1.8,0.28,73,100.0,25,22,13,584,206,3,0.0,26.11,144,0.0,0.0,0.0,0.0,31.33333,28.0,25.17,0.0,9.06,34,3668.0,12,1934,3339,4299,4299,91,300,328,417,394,404,251,558,596,114,362,484,0,0,0,0,0,0.788
Course 9,80,32,2.5,0.16,118,100.0,13,29,13,486,211,4,0.0,26.25,101,0.0,0.0,0.0,0.0,39.0,24.0,27.0,0.0,10.79,26,4785.0,11,1063,2379,3954,3954,24,174,0,201,344,320,86,761,469,59,1414,102,0,0,0,0,0,0.753
Course 9,612,155,3.95,0.65,280,100.0,282,33,13,649,211,4,0.0,37.25,134,20.0,0.0,0.0,0.0,43.0,44.0,31.67,0.0,10.39,66,24011.0,14,4592,5914,7194,7200,37,690,1000,1155,1413,297,218,553,551,128,472,680,2,0,0,4,0,0.699
Course 9,108,37,2.92,0.19,79,100.0,10,15,13,328,211,4,0.0,31.5,116,20.0,0.0,0.0,0.0,33.0,48.0,22.67,0.0,10.33,26,3548.0,11,1255,1861,3146,3146,0,113,229,185,433,295,139,44,423,0,845,440,0,0,0,0,0,0.735
Course 9,88,54,1.63,0.27,67,100.0,5,21,12,491,181,3,0.0,32.11,74,0.0,0.0,0.0,0.0,29.33333,38.0,29.17,0.0,11.36,37,4357.0,12,1241,2420,3531,3531,23,320,374,163,201,160,113,598,468,52,510,549,0,0,0,0,0,0.79
Course 9,266,103,2.58,0.44,83,100.0,40,13,13,366,203,3,0.0,35.67,63,0.0,0.0,0.0,0.0,35.0,43.0,32.0,0.0,10.87,37,10620.0,12,1378,2404,3097,3097,0,122,241,203,534,278,126,795,105,103,6,584,0,0,0,0,0,0.776
Course 9,146,68,2.15,0.29,104,100.0,122,17,13,479,211,5,0.0,22.27,192,0.0,0.0,0.0,0.0,37.33333,31.0,20.08,0.0,8.54,35,7999.0,12,1216,3029,4835,4835,20,176,406,197,185,232,198,660,955,148,645,1013,0,0,0,0,0,0.808
Course 9,126,48,2.63,0.22,88,100.0,5,30,13,498,211,4,0.0,31.25,183,0.0,0.0,0.0,0.0,35.0,45.0,26.67,0.0,10.29,29,6673.0,12,1205,3171,5181,5181,18,80,37,221,638,211,98,1250,618,96,761,1153,0,0,0,0,0,0.795
Course 9,173,86,2.01,0.36,128,100.0,16,32,13,665,210,4,0.0,25.42,154,20.0,0.0,0.0,0.0,27.33333,33.0,19.56,0.0,10.12,33,7421.0,12,1490,3545,4989,4989,18,258,370,329,304,211,136,724,1195,131,59,1254,0,0,0,0,0,0.807
Course 9,183,75,2.44,0.33,97,100.0,46,34,13,592,211,4,0.0,31.33,109,20.0,0.0,0.0,0.0,34.0,43.0,24.11,0.0,10.2,36,8629.0,12,1692,3442,4875,4875,11,166,414,166,667,268,161,664,925,162,572,699,0,0,0,0,0,0.809
Course 9,192,101,1.9,0.42,55,100.0,20,22,13,530,211,4,0.0,27.33,107,20.0,0.0,0.0,0.0,33.0,33.0,22.11,0.0,10.27,36,6288.0,12,1593,3137,4838,4838,33,206,354,253,462,285,48,743,753,892,73,736,0,0,0,0,0,0.812
Course 9,120,65,1.85,0.28,40,100.0,5,21,13,498,211,5,0.0,28.93,164,20.0,0.0,0.0,0.0,42.33333,34.0,25.17,0.0,8.72,35,4965.0,12,1793,3265,4658,4658,37,350,168,374,413,451,278,372,822,76,1014,303,0,0,0,0,0,0.801
Course 9,98,52,1.88,0.24,48,100.0,54,17,13,360,211,4,0.0,32.5,74,20.0,0.0,0.0,0.0,33.0,44.0,25.33,0.0,8.84,24,2842.0,12,1128,1923,3116,3116,0,190,227,105,180,426,93,312,390,152,388,653,0,0,0,0,0,0.75
Course 9,186,93,2.0,0.4,90,100.0,8,25,13,543,211,4,0.0,30.67,111,20.0,0.0,0.0,0.0,35.0,44.0,22.89,0.0,9.74,37,5263.0,12,1398,3246,4578,4578,20,162,312,269,381,254,365,563,920,311,698,323,0,0,0,0,0,0.813
Course 9,62,38,1.63,0.16,57,100.0,20,17,12,341,208,4,0.0,29.5,83,20.0,0.0,0.0,0.0,34.0,33.0,25.0,0.0,9.84,28,3043.0,12,957,2004,2867,2867,23,169,142,184,237,202,164,261,622,89,413,361,0,0,0,0,0,0.751
Course 9,257,113,2.27,0.47,111,100.0,78,29,13,657,211,4,0.0,34.83,105,20.0,0.0,0.0,0.0,40.33333,40.0,29.78,0.0,8.77,32,5055.0,12,1628,2951,4564,4564,20,226,253,283,502,344,276,329,718,126,760,727,0,0,0,0,0,0.79
Course 9,95,47,2.02,0.2,59,100.0,36,29,13,364,211,4,0.0,30.25,88,20.0,0.0,0.0,0.0,31.0,47.0,21.33,0.0,7.14,25,3561.0,10,633,1245,2905,2905,0,0,209,2,360,62,187,214,211,283,31,1346,0,0,0,0,0,0.743
Course 9,61,43,1.42,0.18,13,100.0,1,20,13,394,202,3,0.0,30.44,69,0.0,0.0,0.0,0.0,31.66667,34.0,28.67,0.0,9.01,31,4753.0,12,1308,2122,3070,3070,17,230,371,280,228,182,47,490,277,326,516,106,0,0,0,0,0,0.759
Course 9,70,30,2.33,0.16,70,100.0,9,12,10,344,197,3,0.0,30.44,106,0.0,0.0,0.0,0.0,36.0,47.0,22.17,0.0,8.99,23,3321.0,11,793,2119,2792,2792,0,61,0,271,248,213,412,244,670,21,511,141,0,0,0,0,0,0.72
Course 9,159,79,2.01,0.34,136,100.0,101,35,13,811,209,5,0.0,31.2,179,20.0,0.0,0.0,0.0,39.66667,39.0,26.75,0.0,10.53,40,10483.0,12,1876,4672,6070,6073,58,430,266,250,558,314,339,1207,1250,204,849,345,3,0,0,0,0,0.831
Course 9,249,105,2.37,0.44,119,100.0,168,35,13,732,211,5,0.0,29.87,172,20.0,0.0,0.0,0.0,39.0,41.0,24.58,0.0,10.74,41,15315.0,12,1523,4022,6864,6864,65,0,407,427,367,257,410,1021,1068,559,988,1295,0,0,0,0,0,0.826
Course 9,68,32,2.13,0.15,33,100.0,13,14,13,326,210,3,0.0,36.11,97,0.0,0.0,0.0,0.0,39.0,43.0,32.67,0.0,9.81,23,2817.0,10,584,1668,2503,2503,0,0,0,244,209,131,339,178,567,26,357,452,0,0,0,0,0,0.755
Course 9,147,80,1.84,0.33,32,100.0,40,30,13,571,206,4,0.0,33.25,167,20.0,0.0,0.0,0.0,42.0,40.0,27.67,0.0,8.76,34,7229.0,11,2025,3163,4318,4318,40,406,367,405,560,247,380,291,467,79,536,540,0,0,0,0,0,0.786
Course 9,178,85,2.09,0.36,139,100.0,141,42,13,722,211,4,0.0,34.08,117,20.0,0.0,0.0,0.0,39.33333,41.0,28.44,0.0,8.79,34,7868.0,12,1536,3159,4763,4763,55,259,366,210,371,275,191,572,860,170,815,619,0,0,0,0,0,0.807
Course 9,194,115,1.69,0.49,108,100.0,169,27,13,549,211,4,0.0,34.75,65,20.0,0.0,0.0,0.0,35.0,50.0,26.33,0.0,10.81,48,8124.0,12,1223,2472,4620,4620,25,155,185,161,446,251,210,638,401,624,1220,304,0,0,0,0,0,0.825
Course 9,171,81,2.11,0.34,195,100.0,17,29,13,776,211,4,0.0,35.25,127,20.0,0.0,0.0,0.0,42.0,38.0,31.0,0.0,10.59,29,5545.0,11,2249,3819,5408,5414,51,296,865,242,366,429,276,242,1052,104,381,1104,6,0,0,0,0,0.789
Course 9,115,60,1.92,0.26,178,50.0,13,33,13,563,211,4,0.0,30.67,136,0.0,0.0,0.0,0.0,36.33333,30.0,30.89,0.0,9.56,35,5681.0,12,1452,2784,5111,5111,25,180,371,254,384,238,60,663,609,931,955,441,0,0,0,0,0,0.813
Course 9,207,103,2.01,0.44,183,100.0,96,35,13,701,211,4,0.0,27.33,224,20.0,0.0,0.0,0.0,30.66667,30.0,23.11,0.0,10.14,41,9739.0,13,1941,3495,4678,4678,37,595,502,397,323,87,271,390,893,96,649,438,0,0,0,0,0,0.665
Course 9,192,96,2.0,0.4,87,100.0,18,28,13,735,209,4,0.0,25.0,102,20.0,0.0,0.0,0.0,30.0,24.0,22.0,0.0,11.3,36,7186.0,12,1913,3920,5201,5201,15,435,165,375,705,218,499,826,682,181,909,191,0,0,0,0,0,0.819
Course 9,88,51,1.73,0.25,61,100.0,3,15,10,313,192,3,0.0,32.44,66,0.0,0.0,0.0,0.0,32.0,48.0,24.67,0.0,9.95,26,3202.0,12,608,1405,2431,2431,0,131,70,34,171,202,104,402,291,258,438,330,0,0,0,0,0,0.736
Course 9,135,71,1.9,0.31,67,100.0,10,22,13,432,192,4,0.0,27.83,103,0.0,0.0,0.0,0.0,42.0,32.0,26.44,0.0,8.91,28,2732.0,12,1439,3165,4331,4331,0,334,354,273,387,91,376,282,1068,94,906,166,0,0,0,0,0,0.793
Course 9,189,94,2.01,0.41,23,100.0,153,28,13,640,211,4,0.0,32.58,246,0.0,0.0,0.0,0.0,42.0,41.0,29.78,0.0,10.53,36,7939.0,13,1339,3288,6025,6029,27,245,438,139,212,278,195,816,938,459,956,1322,0,0,4,0,0,0.763
Course 9,237,106,2.24,0.44,74,100.0,95,26,13,691,211,4,0.0,30.33,128,20.0,0.0,0.0,0.0,38.33333,37.0,24.78,0.0,10.23,43,7304.0,12,1798,3613,5356,5356,37,246,374,299,558,284,179,647,989,355,270,1118,0,0,0,0,0,0.827
Course 9,217,113,1.92,0.48,92,100.0,18,33,13,533,211,4,0.0,23.08,121,0.0,0.0,0.0,0.0,34.33333,28.0,21.44,0.0,10.88,35,8934.0,13,1581,2435,4146,4147,42,237,290,164,717,131,291,531,32,23,1108,580,0,0,0,1,0,0.693
Course 9,94,63,1.49,0.27,56,100.0,19,15,12,463,208,4,0.0,30.75,115,20.0,0.0,0.0,0.0,34.0,41.0,24.0,0.0,8.18,32,3168.0,12,1427,2364,3404,3404,48,220,281,244,334,300,179,326,432,52,507,481,0,0,0,0,0,0.773
Course 9,66,34,1.94,0.17,83,100.0,8,20,13,276,194,5,0.0,22.67,149,0.0,0.0,0.0,0.0,40.0,48.0,16.33,0.0,9.96,27,2005.0,11,353,1183,2258,2258,33,123,22,42,115,18,544,154,132,0,501,574,0,0,0,0,0,0.697
Course 9,79,38,2.08,0.19,94,100.0,10,14,13,352,207,3,0.0,26.56,108,0.0,0.0,0.0,0.0,24.66667,31.0,24.33,0.0,10.12,33,3442.0,11,1223,2571,3979,3979,20,145,171,368,431,88,0,879,469,123,1092,193,0,0,0,0,0,0.765
Course 9,127,64,1.98,0.27,68,100.0,7,19,13,357,211,4,0.0,28.83,86,20.0,0.0,0.0,0.0,32.0,45.0,20.11,0.0,8.85,31,3121.0,13,624,1535,2786,2786,10,115,95,115,172,117,184,78,649,87,614,550,0,0,0,0,0,0.507
Course 9,173,100,1.73,0.43,132,100.0,105,23,13,688,211,3,0.0,35.67,87,0.0,0.0,0.0,0.0,39.0,35.0,36.0,0.0,9.75,41,4452.0,12,1802,3408,5328,5328,27,263,372,278,547,315,378,492,736,322,1048,550,0,0,0,0,0,0.825
Course 9,69,31,2.23,0.16,69,100.0,8,15,11,259,137,3,0.0,27.67,71,0.0,0.0,0.0,0.0,33.0,38.0,22.5,0.0,8.63,25,2276.0,10,645,1210,1744,1744,26,22,113,136,194,154,124,166,275,0,54,480,0,0,0,0,0,0.652
